AK.FALS/bp0.01_0.02/AK.FALS_TA.Q18K_BHZ.P2.CORR.T1T2.SAC 0.500 1 RL 48.71 387.71 f1 1.47 0.82 5.1
AK.FALS/bp0.01_0.02/AK.FALS_TA.R16K_BHZ.P2.CORR.T1T2.SAC 3.400 1 RL 4.78 344.78 f1 1.52 0.95 6.1
AK.FALS/bp0.01_0.02/AK.FALS_TA.R18K_BHZ.P2.CORR.T1T2.SAC 5.200 1 RL 41.48 380.48 f1 1.73 0.83 5.3
AK.FALS/bp0.01_0.02/AK.FALS_XO.EP21_BHZ.P2.CORR.T1T2.SAC 4.300 1 RL 18.03 357.03 f1 1.75 0.86 5.7
AK.FALS/bp0.01_0.02/AK.FALS_XO.ET17_BHZ.P2.CORR.T1T2.SAC 1.400 1 RL 35.37 374.37 f1 1.73 0.84 5.3
AK.FALS/bp0.01_0.02/AK.FALS_XO.LA21_BHZ.P2.CORR.T1T2.SAC -0.100 1 RL 21.33 360.33 f1 1.91 0.83 5.9
AK.HOM/bp0.01_0.02/AK.HOM_AT.SDPT_BHZ.P2.CORR.T1T2.SAC -0.300 1 RL 59.48 398.48 f1 1.59 0.88 5.4
AK.HOM/bp0.01_0.02/AK.HOM_AV.PN7A_BHZ.P2.CORR.T1T2.SAC -0.300 1 RL 73.55 412.55 f1 1.64 0.91 6.3
AK.HOM/bp0.01_0.02/AK.HOM_AV.PS1A_BHZ.P2.CORR.T1T2.SAC 5.300 1 RL 71.10 410.10 f1 1.55 0.81 5.6
AK.HOM/bp0.01_0.02/AK.HOM_TA.O14K_BHZ.P2.CORR.T1T2.SAC 1.600 1 RL 22.45 361.45 f1 1.36 0.97 8.8
AK.HOM/bp0.01_0.02/AK.HOM_TA.O15K_BHZ.P2.CORR.T1T2.SAC 1.600 1 RL 3.74 343.74 f1 1.30 0.95 10.1
AK.HOM/bp0.01_0.02/AK.HOM_TA.S12K_BHZ.P2.CORR.T1T2.SAC 0.000 1 RL 69.88 408.88 f1 1.74 0.78 5.8
AK.HOM/bp0.01_0.02/AK.HOM_XO.LT11_BHZ.P2.CORR.T1T2.SAC 1.500 1 RL 16.14 355.14 f1 1.97 0.75 5.2
AK.HOM/bp0.01_0.02/AK.HOM_XO.WP25_BHZ.P2.CORR.T1T2.SAC -4.800 1 RL 33.51 372.51 f1 2.08 0.87 5.9
AK.O18K/bp0.01_0.02/AK.O18K_AT.SDPT_BHZ.P2.CORR.T1T2.SAC 1.700 1 RL 32.55 371.55 f1 1.26 0.94 11.0
AK.O18K/bp0.01_0.02/AK.O18K_AV.DOL_BHZ.P2.CORR.T1T2.SAC -3.700 1 RL 47.22 386.22 f1 2.09 0.76 6.0
AK.O18K/bp0.01_0.02/AK.O18K_AV.DT1_BHZ.P2.CORR.T1T2.SAC -1.100 1 RL 51.48 390.48 f1 1.75 0.92 7.9
AK.O18K/bp0.01_0.02/AK.O18K_AV.DTN_BHZ.P2.CORR.T1T2.SAC 2.500 1 RL 50.53 389.53 f1 2.21 0.88 7.4
AK.O18K/bp0.01_0.02/AK.O18K_AV.PN7A_BHZ.P2.CORR.T1T2.SAC 0.200 1 RL 42.60 381.60 f1 2.29 0.82 6.2
AK.O18K/bp0.01_0.02/AK.O18K_AV.PS1A_BHZ.P2.CORR.T1T2.SAC -0.000 1 RL 40.75 379.75 f1 1.81 0.96 8.3
AK.O18K/bp0.01_0.02/AK.O18K_AV.PS4A_BHZ.P2.CORR.T1T2.SAC -1.200 1 RL 43.17 382.17 f1 1.96 0.77 5.8
AK.O18K/bp0.01_0.02/AK.O18K_TA.S12K_BHZ.P2.CORR.T1T2.SAC 0.400 1 RL 37.85 376.85 f1 2.16 0.92 9.1
AK.O18K/bp0.01_0.02/AK.O18K_TA.S14K_BHZ.P2.CORR.T1T2.SAC -0.800 1 RL 6.08 345.08 f1 1.99 0.96 6.5
AK.P16K/bp0.01_0.02/AK.P16K_AV.DOL_BHZ.P2.CORR.T1T2.SAC -1.000 1 RL 10.30 349.30 f1 2.21 0.88 6.0
AK.P16K/bp0.01_0.02/AK.P16K_AV.DT1_BHZ.P2.CORR.T1T2.SAC 6.300 1 RL 13.99 352.99 f1 2.03 0.87 7.0
AK.P16K/bp0.01_0.02/AK.P16K_AV.PN7A_BHZ.P2.CORR.T1T2.SAC -1.300 1 RL 3.99 343.99 f1 2.52 0.81 5.8
